Timestamp,Age,Gender,Country,state,self_employed,family_history,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,comments
2014-08-28 17:02:56,32,male,united kingdom,mn,no,yes,rarely,6-25,no,no,no,no,no,no,no,don't know,yes,maybe,some of them,no,no,no,no,no,the company i work for was started by engineers and so anything other then the engineering department has always lacked a bit. now that we've grown things are better but i feel that overall our total benefits package (including healthcare) isn't well communicated. this reflects negatively on the mental health questions above but would also reflect negatively on any other sort of survey about the benefits. that is i don't think the company is purposefully doing less for mental health. they just aren't doing enough across the board and that includes mental health.
2014-08-28 17:02:44,32,male,united kingdom,mn,no,yes,rarely,6-25,no,no,no,no,no,no,no,don't know,yes,maybe,some of them,no,no,no,no,no,the company i work for was started by engineers and so anything other then the engineering department has always lacked a bit. now that we've grown things are better but i feel that overall our total benefits package (including healthcare) isn't well communicated. this reflects negatively on the mental health questions above but would also reflect negatively on any other sort of survey about the benefits. that is i don't think the company is purposefully doing less for mental health. they just aren't doing enough across the board and that includes mental health.
2014-08-28 17:03:42,26,male,united kingdom,mn,yes,no,rarely,1-5,yes,yes,no,not sure,don't know,don't know,don't know,somewhat difficult,no,no,yes,yes,maybe,maybe,yes,no,the company i work for was started by engineers and so anything other then the engineering department has always lacked a bit. now that we've grown things are better but i feel that overall our total benefits package (including healthcare) isn't well communicated. this reflects negatively on the mental health questions above but would also reflect negatively on any other sort of survey about the benefits. that is i don't think the company is purposefully doing less for mental health. they just aren't doing enough across the board and that includes mental health.
2014-08-28 17:07:11,23,m,united states,il,no,no,never,100-500,no,no,don't know,no,don't know,don't know,don't know,don't know,maybe,no,some of them,some of them,maybe,maybe,don't know,no,the company i work for was started by engineers and so anything other then the engineering department has always lacked a bit. now that we've grown things are better but i feel that overall our total benefits package (including healthcare) isn't well communicated. this reflects negatively on the mental health questions above but would also reflect negatively on any other sort of survey about the benefits. that is i don't think the company is purposefully doing less for mental health. they just aren't doing enough across the board and that includes mental health.
2014-08-28 17:07:28,33,male,united states,tn,no,yes,often,6-25,yes,yes,no,yes,no,no,don't know,very difficult,yes,no,some of them,yes,no,maybe,no,no,the company i work for was started by engineers and so anything other then the engineering department has always lacked a bit. now that we've grown things are better but i feel that overall our total benefits package (including healthcare) isn't well communicated. this reflects negatively on the mental health questions above but would also reflect negatively on any other sort of survey about the benefits. that is i don't think the company is purposefully doing less for mental health. they just aren't doing enough across the board and that includes mental health.
2014-08-28 17:07:39,46,male,united states,il,no,no,rarely,more than 1000,no,no,yes,yes,yes,yes,yes,somewhat easy,yes,maybe,no,no,no,maybe,yes,no,the company i work for was started by engineers and so anything other then the engineering department has always lacked a bit. now that we've grown things are better but i feel that overall our total benefits package (including healthcare) isn't well communicated. this reflects negatively on the mental health questions above but would also reflect negatively on any other sort of survey about the benefits. that is i don't think the company is purposefully doing less for mental health. they just aren't doing enough across the board and that includes mental health.
2014-08-28 17:08:16,34,male,united kingdom,il,no,no,rarely,6-25,yes,yes,no,no,no,no,no,somewhat difficult,yes,maybe,no,no,no,yes,no,yes,the company i work for was started by engineers and so anything other then the engineering department has always lacked a bit. now that we've grown things are better but i feel that overall our total benefits package (including healthcare) isn't well communicated. this reflects negatively on the mental health questions above but would also reflect negatively on any other sort of survey about the benefits. that is i don't think the company is purposefully doing less for mental health. they just aren't doing enough across the board and that includes mental health.
2014-08-28 17:09:03,35,m,united states,dc,no,yes,sometimes,6-25,no,yes,yes,yes,no,no,don't know,somewhat easy,maybe,maybe,some of them,some of them,no,no,don't know,no,the company i work for was started by engineers and so anything other then the engineering department has always lacked a bit. now that we've grown things are better but i feel that overall our total benefits package (including healthcare) isn't well communicated. this reflects negatively on the mental health questions above but would also reflect negatively on any other sort of survey about the benefits. that is i don't think the company is purposefully doing less for mental health. they just aren't doing enough across the board and that includes mental health.
2014-08-28 17:10:00,39,m,united states,ks,no,no,sometimes,1-5,yes,yes,no,yes,no,no,don't know,very difficult,maybe,maybe,some of them,yes,maybe,maybe,no,no,thank you for all you are doing to study this topic and raise awareness in our communities.
2014-08-28 17:10:04,32,male,germany,ks,yes,no,sometimes,1-5,yes,yes,no,yes,no,no,yes,somewhat easy,no,no,some of them,some of them,maybe,maybe,no,no,thank you for all you are doing to study this topic and raise awareness in our communities.
2014-08-28 17:10:08,43,male,mexico,ks,yes,no,sometimes,more than 1000,yes,yes,don't know,no,no,don't know,don't know,don't know,no,no,some of them,yes,no,maybe,don't know,no,thank you for all you are doing to study this topic and raise awareness in our communities.
2014-08-28 17:11:48,56,m,united states,ca,no,no,rarely,more than 1000,yes,yes,yes,yes,don't know,yes,yes,somewhat easy,no,no,yes,yes,yes,yes,yes,no,thank you for all you are doing to study this topic and raise awareness in our communities.
2014-08-28 17:12:30,32,female,united kingdom,ca,no,yes,sometimes,100-500,no,yes,don't know,no,no,no,don't know,somewhat difficult,maybe,no,some of them,some of them,no,yes,don't know,yes,thank you for all you are doing to study this topic and raise awareness in our communities.
2014-08-28 17:14:31,41,male,united kingdom,ca,no,no,sometimes,26-100,no,no,yes,yes,yes,yes,yes,don't know,maybe,maybe,some of them,some of them,no,yes,no,yes,thank you for all you are doing to study this topic and raise awareness in our communities.
2014-08-28 17:16:53,39,male,united states,tn,no,no,sometimes,more than 1000,yes,yes,don't know,not sure,don't know,don't know,don't know,don't know,no,no,some of them,yes,no,no,don't know,no,thank you for all you are doing to study this topic and raise awareness in our communities.
2014-08-28 17:19:05,37,male,united states,ok,no,yes,sometimes,500-1000,no,no,yes,yes,no,no,yes,very easy,maybe,no,no,no,no,no,no,no,thank you for all you are doing to study this topic and raise awareness in our communities.
2014-08-28 17:19:27,30,m,united states,ca,yes,yes,sometimes,6-25,yes,yes,don't know,not sure,no,don't know,don't know,very difficult,yes,no,no,no,no,maybe,don't know,no,the main reason for the openness answers are because of an experience with my last employer. i felt i could trust my direct supervisor so i divulged information. it ended up spreading to more supervisors and eventually my coworkers. supers highly suggested treatment but rushed things that shouldn't have been rushed and i ended up being incorrectly treated in a psych ward and mentally scarred from the issue. i lost most of my desire to program due to the experience not to mention thousands of dollars i lost - lost work time vacation time they used for treatment time doctors expenses etc. i have major depressive disorder high anxiety and mild agoraphobia. after seeing what treatment has to offer i will likely not seek it again and continue as is. (long story short.)
2014-08-28 17:19:53,31,male,united states,tn,no,no,sometimes,26-100,no,yes,yes,no,yes,no,yes,somewhat easy,maybe,no,some of them,some of them,no,maybe,no,no,the main reason for the openness answers are because of an experience with my last employer. i felt i could trust my direct supervisor so i divulged information. it ended up spreading to more supervisors and eventually my coworkers. supers highly suggested treatment but rushed things that shouldn't have been rushed and i ended up being incorrectly treated in a psych ward and mentally scarred from the issue. i lost most of my desire to program due to the experience not to mention thousands of dollars i lost - lost work time vacation time they used for treatment time doctors expenses etc. i have major depressive disorder high anxiety and mild agoraphobia. after seeing what treatment has to offer i will likely not seek it again and continue as is. (long story short.)
2014-08-28 17:20:23,29,m,united states,tx,no,no,sometimes,more than 1000,no,no,don't know,not sure,no,don't know,don't know,don't know,maybe,no,no,some of them,no,maybe,don't know,no,the main reason for the openness answers are because of an experience with my last employer. i felt i could trust my direct supervisor so i divulged information. it ended up spreading to more supervisors and eventually my coworkers. supers highly suggested treatment but rushed things that shouldn't have been rushed and i ended up being incorrectly treated in a psych ward and mentally scarred from the issue. i lost most of my desire to program due to the experience not to mention thousands of dollars i lost - lost work time vacation time they used for treatment time doctors expenses etc. i have major depressive disorder high anxiety and mild agoraphobia. after seeing what treatment has to offer i will likely not seek it again and continue as is. (long story short.)
